obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Type	
"526.96446"	"526.964456"	"22"	""			
"527.0124"	"527.01178"	"15"	""			
"527.0736"	"527.07354"	"16"	""			
"527.1620"	"527.16130"	"15"	""			
"527.26439"	"527.264374"	"150"	""			
"527.4297"	"527.43103"	"12"	""			
"527.5447"	"527.544399"	"23"	""			
"527.5775"	"527.576934"	"23"	""			
"527.6275"	"527.62850"	"16"	""			
"527.64090"	"527.640893"	"150"	""			
"527.72137"	"527.721410"	"38"	""			
"527.750021"	"527.750027"	"1300"	""			
"527.8228"	"527.822643"	"15"	""			
"527.8377"	"527.837828"	"10"	""			
"528.00856"	"528.008497"	"41"	""			
"528.02785"	"528.027847"	"47"	""			
"528.4295"	"528.430513"	"9"	""			
"528.45421"	"528.454212"	"96"	""			
"528.4758"	"528.475587"	"58"	""			
"528.7963"	"528.796163"	"21"	""			
"528.9503"	"528.950409"	"35"	""			
"528.98974"	"528.989753"	"270"	""			
"529.0650"	"529.066143"	"18"	""			
"529.1133"	"529.113464"	"21"	""			
"529.18997"	"529.189819"	"35"	""			
"529.2919"	"529.292674"	"110"	""			
"529.4826"	"529.483080"	"14"	""			
"529.56159"	"529.561665"	"100*"	""			
"529.6676"	"529.667795"	"68"	""			
"530.06593"	"530.06613"	"45"	""			
"530.0969"	"530.097063"	"13"	""			
"530.14043"	"530.140441"	"360"	""			
"530.1649"	"530.165076"	"20"	""			
"530.30489"	"530.304870"	"200"	""			
"530.46227"	"530.462286"	"91"	""			
"530.4675"	"530.468034"	"100"	""			
"530.5495"	"530.548768"	"27"	""			
"530.55771"	"530.557722"	"200"	""			
"530.6033"	"530.602429"	"6"	""			
"530.746550"	"530.746550"	"890"	""			
"530.7710"	"530.77092"	"13"	""			
"530.81529"	"530.815272"	"28"	""			
"530.84319"	"530.843186"	"88"	""			
"530.97312"	"530.973099"	"38"	""			
"531.0103"	"531.009594"	"27"	""			
"531.026668"	"531.026660"	"670"	""			
"531.08662"	"531.086611"	"130"	""			
"531.3612"	"531.36137"	"54"	""			
"531.5755"	"531.57606"	"6"	""			
"531.84268"	"531.842668"	"280"	""			
"532.0494"	"532.04924"	"13"	""			
"532.07699"	"532.076984"	"290"	""			
"532.0991"	"532.099292"	"54"	""			
"532.13159"	"532.131547"	"36*"	""			
"532.2432"	"532.243213"	"27"	""			
"532.2464"	"532.247202"	"20"	""			
"532.4043"	"532.40395"	"20"	""			
"532.4650"	"532.464475"	"140"	""			
"532.514385"	"532.514386"	"840"	""			
"532.5559"	"532.556255"	"20"	""			
"532.93745"	"532.937435"	"440"	""			
"532.94710"	"532.947181"	"120*"	""			
"532.97559"	"532.975571"	"190"	""			
"533.1226"	"533.122825"	"13"	""			
"533.3163"	"533.315970"	"100"	""			
"533.70977"	"533.709647"	"26"	""			
"533.99639"	"533.996495"	"27"	""			
"534.2373"	"534.237446"	"13"	""			
"534.3297"	"534.329096"	"100"	""			
"534.4244"	"534.42410"	"26"	""			
"534.5000"	"534.499768"	"100"	""			
"534.63778"	"534.637772"	"270"	""			
"534.70112"	"534.701032"	"45"	""			
"534.70443"	"534.704414"	"130"	""			
"534.74307"	"534.74315"	"26"	""			
"534.9401"	"534.93999"	"6"	""			
"535.0495"	"535.048513"	"13"	""			
"535.1325"	"535.131772"	"66"	""			
"535.1452"	"535.14492"	"53"	""			
"535.1614"	"535.161272"	"26"	""			
"535.2334"	"535.234498"	"20"	""			
"535.4747"	"535.47426"	"13"	""			
"535.6199"	"535.61907"	"20"	""			
"535.64648"	"535.646460"	"32"	""			
"535.7446"	"535.74420"	"6"	""			
"535.7832"	"535.78303"	"33"	""			
"536.14101"	"536.141042"	"78"	""			
"536.1766"	"536.175555"	"13"	""			
"536.22506"	"536.225004"	"140"	""			
"536.36074"	"536.360671"	"90"	""			
"536.41718"	"536.417124"	"33"	""			
"536.4362"	"536.43630"	"10"	""			
"536.91698"	"536.916915"	"78"	""			
"537.2397"	"537.238671"	"13"	""			
"537.24555"	"537.245603"	"49*"	""			
"537.29398"	"537.294020"	"30"	""			
"537.3148"	"537.314132"	"27"	""			
"537.3223"	"537.322138"	"54"	""			
"537.535246"	"537.535249"	"680"	""			
"537.576884"	"537.576882"	"610"	""			
"537.67485"	"537.674689"	"140"	""			
"538.0211"	"538.021447"	"54"	""			
"538.292741"	"538.292750"	"590"	""			
"538.3746"	"538.373972"	"13"	""			
"538.40356"	"538.403559"	"260"	""			
"538.5164"	"538.516149"	"12"	""			
"538.5731"	"538.572967"	"55"	""			
"538.64200"	"538.642159"	"28"	""			
"538.6476"	"538.647040"	"55"	""			
"538.67885"	"538.678968"	"96"	""			
"538.89061"	"538.890602"	"67"	""			
"538.9126"	"538.91282"	"110"	""			
"538.94566"	"538.945783"	"47"	""			
"538.9913"	"538.990871"	"14"	""			
"539.0197"	"539.019697"	"70"	""			
"539.046715"	"539.046707"	"940"	""			
"539.0658"	"539.06637"	"7"	""			
"539.10761"	"539.107596"	"190"	""			
"539.1942"	"539.19397"	"14"	""			
"539.23577"	"539.235778"	"34"	""			
"539.257275"	"539.257268"	"770"	""			
"539.31126"	"539.311270"	"60"	""			
"539.6539"	"539.653811"	"14"	""			
"539.6705"	"539.671382"	"21"	""			
"539.6902"	"539.69057"	"13"	""			
"540.0865"	"540.086424"	"6"	""			
"540.1733"	"540.17297"	"15"	""			
"540.2780"	"540.27792"	"7"	""			
"540.52097"	"540.520950"	"49"	""			
"540.63348"	"540.633382"	"27"	""			
"540.7078"	"540.70769"	"14"	""			
"541.0258"	"541.02570"	"73"	""			
"541.1005"	"541.10028"	"14"	""			
"541.28106"	"541.280994"	"27"	""			
"541.3139"	"541.312670"	"5"	""			
"541.3805"	"541.379743"	"150"	""			
"541.45246"	"541.452698"	"93*"	""			
"541.543290"	"541.543290"	"780"	""			
"541.9658"	"541.965260"	"22"	""			
"542.12086"	"542.120886"	"69"	""			
"542.18359"	"542.183610"	"370"	""			
"542.41397"	"542.414162"	"100*"	""			
"542.4801"	"542.479952"	"5"	""			
"542.567827"	"542.567830"	"1200"	""			
"542.62615"	"542.626159"	"40"	""			
"542.6526"	"542.651977"	"7"	""			
"542.7835"	"542.784334"	"7"	""			
"542.8048"	"542.803903"	"60"	""			
"542.8961"	"542.895559"	"74"	""			
"543.14180"	"543.141887"	"29"	""			
"543.1774"	"543.176624"	"74"	""			
"543.2580"	"543.257666"	"74"	""			
"543.32920"	"543.329209"	"160"	""			
"543.37005"	"543.370060"	"200"	""			
"543.49460"	"543.494478"	"34*"	""			
"543.49460"	"543.494660"	"34*"	""			
"543.51229"	"543.512271"	"340"	""			
"543.57236"	"543.572362"	"180"	""			
"543.589251"	"543.589247"	"930"	""			
"543.64980"	"543.64995"	"81"	""			
"543.738774"	"543.738789"	"690"	""			
"544.1298"	"544.130326"	"36"	""			
"544.2943"	"544.29423"	"7"	""			
"544.311874"	"544.311876"	"600"	""			
"544.3999"	"544.399795"	"21"	""			
"544.4371"	"544.437316"	"21"	""			
"544.4589"	"544.458764"	"14"	""			
"544.4792"	"544.478907"	"36"	""			
"544.60232"	"544.602361"	"50"	""			
"544.68075"	"544.680753"	"50"	""			
"544.7313"	"544.731533"	"370"	""			
"544.947878"	"544.947881"	"1100"	""			
"544.98974"	"544.989705"	"83"	""			
"545.08846"	"545.08891"	"29"	""			
"545.2334"	"545.233718"	"110"	""			
"545.2518"	"545.252602"	"37"	""			
"545.3355"	"545.33553"	"14"	""			
"545.4851"	"545.48362"	"12"	""			
"545.56089"	"545.560358"	"69"	""			
"545.80946"	"545.810374"	"26"	""			
"545.8403"	"545.840976"	"30"	""			
"545.8809"	"545.88229"	"7"	""			
"546.0349"	"546.036475"	"8"	""			
"546.0456"	"546.045558"	"14"	""			
"546.11564"	"546.115705"	"36"	""			
"546.1399"	"546.14011"	"11"	""			
"546.17358"	"546.173567"	"430"	""			
"546.1890"	"546.189024"	"150"	""			
"546.261293"	"546.261288"	"510"	""			
"546.4787"	"546.478720"	"6"	""			
"546.6266"	"546.626953"	"30"	""			
"546.6685"	"546.668532"	"15"	""			
"546.8740"	"546.873903"	"21"	""			
"546.9708"	"546.970849"	"15"	""			
"547.0937"	"547.093451"	"110"	""			
"547.13888"	"547.138904"	"34*"	""			
"547.13888"	"547.138926"	"34*"	""			
"547.34086"	"547.340849"	"100"	""			
"547.3616"	"547.361647"	"22"	""			
"547.4125"	"547.41213"	"6"	""			
"547.486497"	"547.486476"	"500"	""			
"547.70541"	"547.705391"	"55"	""			
"547.8132"	"547.81340"	"14"	""			
"547.96859"	"547.96854"	"26"	""			
"548.08908"	"548.089084"	"140"	""			
"548.14813"	"548.148156"	"70*"	""			
"548.19630"	"548.196275"	"57"	""			
"548.24042"	"548.24036"	"37*"	""			
"548.24042"	"548.240366"	"37*"	""			
"548.33506"	"548.334504"	"71"	""			
"548.41209"	"548.411994"	"74"	""			
"548.41468"	"548.414673"	"440"	""			
"548.4268"	"548.42636"	"110"	""			
"548.4615"	"548.460544"	"22"	""			
"548.6181"	"548.618187"	"10"	""			
"548.6917"	"548.692197"	"150"	""			
"548.7133"	"548.71318"	"15"	""			
"548.7426"	"548.74270"	"7"	""			
"548.8518"	"548.85083"	"15"	""			
"548.86288"	"548.862872"	"420"	""			
"548.89255"	"548.892515"	"300"	""			
"548.9452"	"548.945919"	"22"	""			
"548.9623"	"548.962278"	"76"	""			
"549.1532"	"549.15328"	"23"	""			
"549.20644"	"549.206336"	"40*"	""			
"549.20644"	"549.20665"	"40*"	""			
"549.3931"	"549.392417"	"15"	""			
"549.45616"	"549.456133"	"130"	""			
"549.58083"	"549.580823"	"87"	""			
"549.6464"	"549.647006"	"15"	""			
"549.77537"	"549.775368"	"30"	""			
"550.1543"	"550.155193"	"190"	""			
"550.19440"	"550.194346"	"300"	""			
"550.2034"	"550.204450"	"15"	""			
"550.32657"	"550.32696"	"130"	""			
"550.4964"	"550.49636"	"22"	""			
"550.6334"	"550.632915"	"22"	""			
"550.79552"	"550.795524"	"80"	""			
"551.06833"	"551.068328"	"200"	""			
"551.2191"	"551.220186"	"60"	""			
"551.3871"	"551.387082"	"60"	""			
"551.4438"	"551.44344"	"30"	""			
"551.4743"	"551.47335"	"75"	""			
"551.77953"	"551.779519"	"43"	""			
"551.87242"	"551.872430"	"42"	""			
"552.03420"	"552.034239"	"34"	""			
"552.0753"	"552.07615"	"75"	""			
"552.3431"	"552.342660"	"150"	""			
"552.42188"	"552.421860"	"230"	""			
"552.46305"	"552.463025"	"180"	""			
"552.80039"	"552.800431"	"56*"	""			
"552.9651"	"552.96486"	"37"	""			
"552.9781"	"552.977921"	"14"	""			
"553.06978"	"553.069770"	"220"	""			
"553.2179"	"553.218084"	"110"	""			
"553.31464"	"553.314656"	"150"	""			
"553.71307"	"553.712979"	"300"	""			
"553.7663"	"553.76665"	"7"	""			
"553.84937"	"553.849379"	"190"	""			
"553.991055"	"553.991061"	"1700"	""			
"554.0102"	"554.010104"	"60"	""			
"554.2472"	"554.24768"	"37"	""			
"554.27572"	"554.276012"	"27"	""			
"554.3373"	"554.337306"	"14"	""			
"554.3672"	"554.36636"	"15"	""			
"554.4405"	"554.440534"	"30"	""			
"554.5323"	"554.53144"	"30"	""			
"554.61204"	"554.612040"	"260"	""			
"554.6494"	"554.649297"	"14"	""			
"554.7824"	"554.782013"	"22"	""			
"554.8516"	"554.851524"	"150"	""			
"555.137202"	"555.137203"	"660"	""			
"555.1515"	"555.15165"	"22"	""			
"555.3347"	"555.333407"	"6"	""			
"555.5112"	"555.511676"	"8"	""			
"555.61487"	"555.614905"	"230"	""			
"555.73085"	"555.730898"	"250"	""			
"555.91427"	"555.914483"	"69"	""			
"556.0054"	"556.006036"	"110"	""			
"556.0339"	"556.03434"	"36"	""			
"556.0547"	"556.055336"	"12"	""			
"556.33745"	"556.337285"	"59"	""			
"556.420118"	"556.420140"	"700"	""			
"556.43690"	"556.436975"	"93"	""			
"556.50080"	"556.500815"	"81"	""			
"556.5106"	"556.510668"	"19"	""			
"556.6730"	"556.672751"	"22"	""			
"556.7393"	"556.739188"	"13"	""			
"556.80133"	"556.801322"	"370"	""			
"557.38709"	"557.387123"	"79"	""			
"557.4876"	"557.487406"	"36"	""			
"557.5264"	"557.526338"	"14"	""			
"557.6510"	"557.65130"	"14"	""			
"557.7489"	"557.748967"	"150"	""			
"557.7905"	"557.78991"	"190"	""			
"558.12826"	"558.128380"	"26"	""			
"558.3074"	"558.30754"	"14"	""			
"558.376213"	"558.376233"	"620"	""			
"558.41667"	"558.416524"	"92"	""			
"558.5121"	"558.511829"	"29"	""			
"558.6453"	"558.645311"	"300"	""			
"558.6658"	"558.665426"	"59"	""			
"558.77351"	"558.773533"	"150"	""			
"558.7856"	"558.785424"	"20"	""			
"558.8662"	"558.866506"	"29"	""			
"558.88686"	"558.886911"	"250"	""			
"558.9671"	"558.966816"	"13"	""			
"559.1124"	"559.111815"	"7"	""			
"559.1270"	"559.126103"	"22"	""			
"559.2125"	"559.211907"	"22"	""			
"559.2796"	"559.280120"	"37"	""			
"559.32683"	"559.326894"	"140"	""			
"559.3480"	"559.347530"	"120"	""			
"559.4583"	"559.457926"	"160"	""			
"559.56097"	"559.561031"	"170"	""			
"559.6152"	"559.615844"	"81"	""			
"559.9300"	"559.930137"	"120"	""			
"560.04670"	"560.046805"	"580"	""			
"560.1136"	"560.113148"	"24"	""			
"560.451562"	"560.451574"	"1100"	""			
"560.4666"	"560.467041"	"120"	""			
"560.5247"	"560.523823"	"120"	""			
"560.6539"	"560.65367"	"66"	""			
"560.8100"	"560.80970"	"66"	""			
"560.9300"	"560.929602"	"170"	""			
"561.1144"	"561.11433"	"8"	""			
"561.1775"	"561.177121"	"24"	""			
"561.26174"	"561.26187"	"330*"	""			
"561.4187"	"561.41878"	"24"	""			
"561.4337"	"561.433809"	"24"	""			
"561.5008"	"561.49996"	"82"	""			
"561.5635"	"561.56289"	"120"	""			
"561.57287"	"561.572903"	"270"	""			
"561.7217"	"561.72159"	"18"	""			
"561.9422"	"561.942322"	"15"	""			
"562.0918"	"562.091652"	"120"	""			
"562.4146"	"562.41481"	"79"	""			
"562.4467"	"562.446907"	"12"	""			
"562.4667"	"562.46660"	"18"	""			
"562.5495"	"562.549751"	"7"	""			
"562.60599"	"562.606015"	"110"	""			
"562.6085"	"562.60791"	"23"	""			
"562.67369"	"562.673748"	"91"	""			
"562.8568"	"562.85680"	"7"	""			
"562.8624"	"562.862280"	"23"	""			
"562.8963"	"562.89614"	"7"	""			
"562.9174"	"562.917327"	"23"	""			
"562.9731"	"562.972940"	"16"	""			
"562.9856"	"562.986529"	"16"	""			
"563.0231"	"563.022179"	"41"	""			
"563.0411"	"563.041014"	"82"	""			
"563.0589"	"563.058723"	"24"	""			
"563.1111"	"563.11097"	"24"	""			
"563.2036"	"563.203594"	"120"	""			
"563.28725"	"563.287245"	"190"	""			
"563.36500"	"563.364948"	"38"	""			
"563.4221"	"563.422090"	"120"	""			
"563.5409"	"563.54084"	"16"	""			
"563.974629"	"563.974631"	"2800"	""			
"564.0081"	"564.007548"	"430"	""			
"564.3596"	"564.35935"	"8"	""			
"564.4231"	"564.423017"	"8"	""			
"564.5084"	"564.50824"	"17"	""			
"564.58499"	"564.584992"	"110"	""			
"564.58948"	"564.589493"	"550"	""			
"564.6359"	"564.636022"	"69"	""			
"564.7108"	"564.711986"	"17"	""			
"564.7878"	"564.787760"	"8"	""			
"564.88561"	"564.885630"	"71"	""			
"564.9218"	"564.92168"	"17"	""			
"565.1446"	"565.144428"	"17"	""			
"565.2164"	"565.216426"	"44"	""			
"565.2433"	"565.24338"	"17"	""			
"565.2664"	"565.26622"	"35"	""			
"565.29020"	"565.290253"	"140"	""			
"565.3209"	"565.320916"	"17"	""			
"565.3915"	"565.39075"	"8"	""			
"565.40234"	"565.402370"	"340"	""			
"565.45185"	"565.45181"	"230"	""			
"565.4607"	"565.460801"	"9"	""			
"565.71804"	"565.718099"	"120"	""			
"565.7295"	"565.72928"	"18"	""			
"566.00163"	"566.001576"	"62"	""			
"566.3445"	"566.345533"	"0"	""			
"566.49992"	"566.499945"	"73"	""			
"566.562823"	"566.562824"	"580"	""			
"566.5772"	"566.577849"	"18"	""			
"566.8338"	"566.833897"	"30"	""			
"566.8786"	"566.87970"	"9"	""			
"566.8890"	"566.889205"	"28"	""			
"566.9232"	"566.923595"	"9"	""			
"566.9842"	"566.984382"	"190"	""			
"567.0673"	"567.066975"	"11"	""			
"567.4119"	"567.41215"	"19"	""			
"567.50277"	"567.502772"	"210"	""			
"567.9420"	"567.94249"	"9"	""			
"568.0489"	"568.04925"	"20"	""			
"568.1249"	"568.124830"	"81"	""			
"568.2436"	"568.24415"	"50"	""			
"568.4171"	"568.417388"	"20"	""			
"568.7682"	"568.76841"	"100"	""			
"568.8931"	"568.89179"	"210"	""			
"569.1092"	"569.109745"	"210"	""			
"569.1628"	"569.163890"	"150"	""			
"569.1804"	"569.180713"	"20"	""			
"569.2850"	"569.285347"	"16"	""			
"569.2940"	"569.293896"	"8"	""			
"569.6084"	"569.608739"	"21"	""			
"569.9220"	"569.92138"	"53"	""			
"569.9376"	"569.937253"	"15"	""			
"570.0060"	"570.007170"	"32"	""			
"570.04584"	"570.045833"	"600"	""			
"570.0521"	"570.053328"	"0"	""			
"570.06963"	"570.069646"	"550"	""			
"570.091760"	"570.091756"	"2200"	""			
"570.32715"	"570.327146"	"81"	""			
"570.39411"	"570.394219"	"98"	""			
"570.6145"	"570.614631"	"53"	""			
"570.710332"	"570.710332"	"2900"	""			
"570.9102"	"570.91054"	"33"	""			
"571.25895"	"571.258928"	"98"	""			
"571.3519"	"571.351606"	"33"	""			
"571.3828"	"571.38291"	"11"	""			
"571.4893"	"571.489202"	"13"	""			
"571.7328"	"571.73282"	"56"	""			
"572.0952"	"572.09533"	"21"	""			
"572.1618"	"572.16126"	"22"	""			
"572.1655"	"572.16684"	"11"	""			
"572.50114"	"572.501162"	"180"	""			
"572.55831"	"572.558289"	"170"	""			
"573.1471"	"573.146581"	"13"	""			
"573.297534"	"573.297513"	"710"	""			
"573.4526"	"573.452667"	"11"	""			
"573.6142"	"573.614345"	"45"	""			
"573.8306"	"573.829817"	"290"	""			
"573.8515"	"573.85098"	"11"	""			
"573.8819"	"573.881712"	"34"	""			
"574.11704"	"574.117028"	"460"	""			
"574.1379"	"574.138376"	"170"	""			
"574.20837"	"574.208371"	"580"	""			
"574.26558"	"574.265499"	"64"	""			
"574.3810"	"574.381610"	"23"	""			
"574.56754"	"574.567513"	"110"	""			
"574.7521"	"574.752806"	"170"	""			
"574.9012"	"574.901571"	"170"	""			
"574.9157"	"574.915882"	"34"	""			
"574.938832"	"574.938828"	"830"	""			
"574.9582"	"574.958526"	"460"	""			
"575.0117"	"575.01183"	"23"	""			
"575.0556"	"575.055918"	"290"	""			
"575.1173"	"575.11762"	"23"	""			
"575.2303"	"575.230686"	"57"	""			
"575.45511"	"575.455181"	"92"	""			
"575.71037"	"575.710308"	"100"	""			
"575.7558"	"575.756412"	"12"	""			
"575.76551"	"575.765427"	"43"	""			
"575.89231"	"575.891734"	"71"	""			
"576.1018"	"576.102474"	"46"	""			
"576.2096"	"576.209919"	"34"	""			
"576.2237"	"576.224004"	"34"	""			
"576.3645"	"576.365068"	"120"	""			
"576.4766"	"576.47732"	"11"	""			
"576.5700"	"576.56967"	"7"	""			
"576.5947"	"576.594975"	"120"	""			
"576.6470"	"576.64712"	"34"	""			
"576.7459"	"576.745935"	"46"	""			
"577.01424"	"577.01523"	"38"	""			
"577.1144"	"577.114405"	"230"	""			
"577.2529"	"577.25291"	"46"	""			
"577.5035"	"577.503984"	"23"	""			
"577.5795"	"577.57967"	"11"	""			
"577.70993"	"577.709738"	"69"	""			
"577.8082"	"577.807959"	"180"	""			
"577.97499"	"577.974353"	"35"	""			
"578.2043"	"578.204553"	"13"	""			
"578.2499"	"578.250281"	"11"	""			
"578.32081"	"578.320411"	"58"	""			
"578.3757"	"578.376328"	"11"	""			
"578.4385"	"578.437717"	"10"	""			
"578.48624"	"578.486267"	"130"	""			
"578.5498"	"578.55098"	"35"	""			
"578.66647"	"578.667482"	"38"	""			
"578.7541"	"578.754693"	"120"	""			
"578.8193"	"578.819490"	"120"	""			
"579.0136"	"579.014103"	"35"	""			
"579.4377"	"579.437962"	"240"	""			
"579.59568"	"579.595275"	"34"	""			
"579.64179"	"579.641766"	"280"	""			
"579.8910"	"579.890452"	"23"	""			
"580.1814"	"580.181139"	"20"	""			
"580.2239"	"580.223367"	"300"	""			
"580.4589"	"580.45855"	"12"	""			
"580.62806"	"580.628039"	"210"	""			
"580.80757"	"580.807601"	"34"	""			
"580.8978"	"580.897229"	"48"	""			
"580.94143"	"580.941944"	"32"	""			
"581.0973"	"581.09709"	"97"	""			
"581.2107"	"581.209451"	"12"	""			
"581.28587"	"581.285701"	"41"	""			
"581.542180"	"581.542183"	"1200"	""			
"581.6994"	"581.70069"	"97"	""			
"581.73168"	"581.731372"	"64"	""			
"581.77347"	"581.773432"	"130"	""			
"581.8624"	"581.86344"	"12"	""			
"582.01688"	"582.016911"	"120"	""			
"582.03798"	"582.037942"	"150"	""			
"582.25217"	"582.252189"	"93"	""			
"582.6770"	"582.67691"	"9"	""			
"582.88670"	"582.88702"	"36"	""			
"583.0492"	"583.05035"	"120"	""			
"583.1919"	"583.192915"	"25"	""			
"583.2941"	"583.29534"	"12"	""			
"583.5881"	"583.588433"	"62"	""			
"583.6678"	"583.667746"	"10"	""			
"583.7485"	"583.748632"	"0"	""			
"583.89501"	"583.895004"	"470"	""			
"584.9999"	"584.999723"	"12"	""			
"585.0259"	"585.02586"	"15"	""			
"585.21763"	"585.217441"	"32"	""			
"585.3059"	"585.30647"	"62"	""			
"585.3770"	"585.376817"	"25"	""			
"585.5023"	"585.50293"	"15"	""			
"585.6385"	"585.638031"	"27"	""			
"585.95252"	"585.952575"	"330"	""			
"585.96686"	"585.966887"	"490"	""			
"586.0879"	"586.08892"	"12"	""			
"586.7348"	"586.734301"	"0"	""			
"586.7621"	"586.761062"	"25"	""			
"587.05526"	"587.055285"	"580"	""			
"587.1447"	"587.145089"	"25"	""			
"587.2312"	"587.231213"	"0"	""			
"587.26027"	"587.260257"	"360"	""			
"587.43513"	"587.435101"	"170"	""			
"587.5279"	"587.528186"	"12"	""			
"587.5500"	"587.549176"	"16"	""			
"587.5568"	"587.556932"	"9"	""			
"587.7164"	"587.71651"	"10"	""			
"587.82763"	"587.827589"	"140*"	""			
"587.9048"	"587.90473"	"25"	""			
"587.9479"	"587.948138"	"63"	""			
"588.1414"	"588.141917"	"25"	""			
"588.4178"	"588.41814"	"25"	""			
"588.63477"	"588.634739"	"100"	""			
"588.7815"	"588.78168"	"12"	""			
"588.82625"	"588.826177"	"160"	""			
"589.34747"	"589.347497"	"130"	""			
"589.63631"	"589.636295"	"350"	""			
"589.94055"	"589.940527"	"210"	""			
"590.1754"	"590.176301"	"0"	""			
"590.1999"	"590.199660"	"25"	""			
"590.2364"	"590.23672"	"20"	""			
"590.41592"	"590.415973"	"310"	""			
"590.63196"	"590.631870"	"34"	""			
"590.8244"	"590.823855"	"63"	""			
"590.8403"	"590.840186"	"320"	""			
"591.0041"	"591.00296"	"64"	""			
"591.0104"	"591.00916"	"18"	""			
"591.0507"	"591.050686"	"64"	""			
"591.1360"	"591.13596"	"64"	""			
"591.2104"	"591.210485"	"51"	""			
"591.438580"	"591.438576"	"930"	""			
"591.6347"	"591.635239"	"12"	""			
"591.8808"	"591.879682"	"190"	""			
"592.43887"	"592.43888"	"170"	""			
"592.589182"	"592.589202"	"620"	""			
"592.6780"	"592.677579"	"38"	""			
"592.69394"	"592.694018"	"58"	""			
"592.7949"	"592.795214"	"12"	""			
"592.9141"	"592.91443"	"12"	""			
"592.94802"	"592.948029"	"200"	""			
"593.0957"	"593.095744"	"25"	""			
"593.21265"	"593.212533"	"58"	""			
"593.2701"	"593.270907"	"0"	""			
"593.4714"	"593.471301"	"12"	""			
"593.6602"	"593.660565"	"12"	""			
"593.85760"	"593.857588"	"220"	""			
"594.21201"	"594.212475"	"44"	""			
"594.27955"	"594.279553"	"320"	""			
"594.4054"	"594.405755"	"25"	""			
"594.4112"	"594.411529"	"12"	""			
"594.5021"	"594.50073"	"11"	""			
"594.5616"	"594.561755"	"12"	""			
"594.6922"	"594.692739"	"12"	""			
"594.8555"	"594.855693"	"21"	""			
"595.0888"	"595.08987"	"25"	""			
"595.2290"	"595.23061"	"5"	""			
"595.2350"	"595.233628"	"64"	""			
"595.5936"	"595.594695"	"19"	""			
"595.6804"	"595.679928"	"15"	""			
"595.7091"	"595.709023"	"26"	""			
"595.7736"	"595.77453"	"65"	""			
"595.8072"	"595.806904"	"39"	""			
"596.0372"	"596.03695"	"52"	""			
"596.19646"	"596.196463"	"220"	""			
"596.21752"	"596.217288"	"100"	""			
"597.2789"	"597.278031"	"52"	""			
"597.48618"	"597.48612"	"97"	""			
"597.6118"	"597.612667"	"13"	""			
"597.6437"	"597.642838"	"39"	""			
"597.8069"	"597.807528"	"65"	""			
"598.1385"	"598.138140"	"13"	""			
"598.18847"	"598.188470"	"220"	""			
"598.39994"	"598.399088"	"47"	""			
"598.52082"	"598.520883"	"49"	""			
"598.904476"	"598.904476"	"3700"	""			
"598.9200"	"598.920781"	"0"	""			
"598.9893"	"598.98940"	"13"	""			
"598.9987"	"598.999207"	"13"	""			
"599.0265"	"599.026659"	"36"	""			
"599.1711"	"599.170921"	"26"	""			
"599.3268"	"599.32731"	"39"	""			
"599.8655"	"599.865843"	"39"	""			
"600.23664"	"600.235926"	"50"	""			
"600.7591"	"600.75891"	"52"	""			
"600.9113"	"600.911038"	"65"	""			
"601.1349"	"601.135067"	"330"	""			
"601.542178"	"601.542187"	"610"	""			
"601.5769"	"601.57669"	"13"	""			
"601.89934"	"601.899401"	"220"	""			
"601.9215"	"601.921451"	"13"	""			
"602.14113"	"602.141164"	"250"	""			
"602.2149"	"602.21418"	"53"	""			
"602.2223"	"602.22204"	"110"	""			
"602.4934"	"602.49326"	"110"	""			
"602.5616"	"602.561416"	"53"	""			
"602.6238"	"602.62475"	"19"	""			
"602.7481"	"602.748232"	"66"	""			
"602.7952"	"602.795215"	"26"	""			
"602.8863"	"602.886463"	"130"	""			
"603.0808"	"603.08124"	"13"	""			
"603.1911"	"603.190847"	"130"	""			
"603.23172"	"603.231742"	"230"	""			
"603.2432"	"603.243814"	"0"	""			
"603.2665"	"603.267367"	"0"	""			
"603.3189"	"603.31824"	"23"	""			
"603.4139"	"603.41356"	"13"	""			
"603.45410"	"603.454004"	"160"	""			
"603.8308"	"603.830896"	"40"	""			
"604.0120"	"604.01201"	"40"	""			
"604.1430"	"604.14236"	"12"	""			
"604.1628"	"604.162576"	"67"	""			
"604.29610"	"604.296017"	"170"	""			
"604.443280"	"604.443272"	"840"	""			
"604.5467"	"604.547413"	"26"	""			
"604.8174"	"604.81641"	"40"	""			
"604.97721"	"604.977282"	"140"	""			
"604.9925"	"604.99283"	"110"	""			
"605.4535"	"605.45380"	"27"	""			
"605.5160"	"605.51600"	"40"	""			
"605.81813"	"605.818138"	"190"	""			
"605.8273"	"605.82727"	"40"	""			
"605.86123"	"605.861294"	"100"	""			
"605.9535"	"605.953852"	"27"	""			
"606.0230"	"606.023382"	"40"	""			
"606.1486"	"606.148980"	"40"	""			
"606.2431"	"606.243294"	"40"	""			
"606.2614"	"606.26157"	"200"	""			
"606.3068"	"606.30692"	"110"	""			
"606.3355"	"606.33586"	"27"	""			
"606.6330"	"606.63197"	"54"	""			
"606.64973"	"606.64968"	"190"	""			
"606.70803"	"606.708052"	"200"	""			
"606.8043"	"606.804779"	"27"	""			
